Name,Price,Description,URL
-Fresh-Chicken-Breast-Cutlets-APX-1-LB,$12.75,N/A,https://www.shopndropgrocerysxm.com/-Fresh-Chicken-Breast-Cutlets-APX-1-LB_p_2085.html
Banquet-Chicken-Nuggets-16-ct-105-OZ-BOX,$11.29,N/A,https://www.shopndropgrocerysxm.com/Banquet-Chicken-Nuggets-16-ct-105-OZ-BOX_p_2082.html
Buffalo-style-chicken-breast-,$9.50,N/A,https://www.shopndropgrocerysxm.com/Buffalo-style-chicken-breast-_p_4862.html
Bumble-Bee-White-Chicken-Breast--5oz,$5.98,5oz,https://www.shopndropgrocerysxm.com/bumble-bee-white-chicken-breast-5oz.html
Campbells-Condensed-Chicken-Noodle-Os-Soup-105-oz,$4.42,N/A,https://www.shopndropgrocerysxm.com/Campbells-Condensed-Chicken-Noodle-Os-Soup-105-oz_p_2663.html
CHICKEN-CORN-TART-6-PIECES,$34.00,N/A,https://www.shopndropgrocerysxm.com/CHICKEN-CORN-TART-6-PIECES_p_2481.html
Chicken-Breast-honey-BBQ-,$9.37,N/A,https://www.shopndropgrocerysxm.com/Chicken-Breast-honey-BBQ-_p_2096.html
Chicken-Breast-Tenders-Breaded--Tyson-20-oz-,$16.25,N/A,https://www.shopndropgrocerysxm.com/Chicken-Breast-Tenders-Breaded--Tyson-20-oz-_p_2086.html
Chicken-Breast-Teriyaki-,$10.50,N/A,https://www.shopndropgrocerysxm.com/Chicken-Breast-Teriyaki-_p_4859.html
Chicken-Drumsticks-Fresh-750-gms,$9.89,N/A,https://www.shopndropgrocerysxm.com/Chicken-Drumsticks-Fresh-750-gms_p_2087.html
Chicken-Dumplings-with-Mushroom-Sauce-400-gms,$6.50,N/A,https://www.shopndropgrocerysxm.com/Chicken-Dumplings-with-Mushroom-Sauce-400-gms_p_4743.html
Chicken-Leg-quarter-with-skin-approx-2-ib-,$12.99,N/A,https://www.shopndropgrocerysxm.com/Chicken-Leg-quarter-with-skin-approx-2-ib-_p_4823.html
Chicken-Leg-Quarters--Frozen-APX-5-LB,$18.97,N/A,https://www.shopndropgrocerysxm.com/Chicken-Leg-Quarters--Frozen-APX-5-LB_p_2088.html
Chicken-Tonight-Hawaii-Sauce,$6.98,N/A,https://www.shopndropgrocerysxm.com/Chicken-Tonight-Hawaii-Sauce_p_4600.html
Chicken-Tonight-Kerrie-Curry-Sauce,$6.98,N/A,https://www.shopndropgrocerysxm.com/Chicken-Tonight-Kerrie-Curry-Sauce_p_4599.html
Chicken-Tonight-Zoet-Zuur-Sweet-Sour-,$6.98,N/A,https://www.shopndropgrocerysxm.com/Chicken-Tonight-Zoet-Zuur-Sweet-Sour-_p_4601.html
